area;tegnologia;defecto;causa;division;proyecto
BACKEND/ENSAMBLE FINAL;EMPAQUE;NO LEE DATA MATRIZ;MAQUINA;ID 2;VW A4
BACKEND/ENSAMBLE FINAL;EMPAQUE;UNIDAD CAIDA AL PISO;METODO;ID 2;VW A4
DIAGNOSTICO ;RETRABAJO;RETRABAJO;MANO DE OBRA;ID 2;VW A4
SMD;ASYS;CAMBIO DE INGENIERIA ;MANO DE OBRA;ID 2;ZUSAT
SMD;ASYS;COBRE EXPUESTO;METODO;ID 2;ZUSAT
SMD;ASYS;COMPONENTE ARRANCADO;MAQUINA;ID 2;ZUSAT
SMD;ASYS;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
SMD;ASYS;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;ASYS;ERROR DE OPERACION ;MANO DE OBRA;ID 2;ZUSAT
SMD;ASYS;INDICE VIEJO ;MANO DE OBRA;ID 2;ZUSAT
SMD;ASYS;MAL MANEJO;MANO DE OBRA;ID 2;ZUSAT
SMD;ASYS;PANEL ABORTADO;METODO;ID 2;ZUSAT
SMD;ASYS;PANEL ATORADO;MAQUINA;ID 2;ZUSAT
SMD;ASYS;PANEL ENCIMADO;MAQUINA;ID 2;ZUSAT
SMD;ASYS;PANEL QUEBRADO;METODO;ID 2;ZUSAT
SMD;ASYS;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;ASYS;UNIDAD DAÑADA;MAQUINA;ID 2;ZUSAT
SMD;ASYS;UNIDAD GOLPEADA;MAQUINA;ID 2;ZUSAT
SMD;DEK;BARRIDA;MAQUINA;ID 2;ZUSAT
SMD;DEK;COBRE EXPUESTO;MANO DE OBRA;ID 2;ZUSAT
SMD;DEK;CONTAMINACION;METODO;ID 2;ZUSAT
SMD;DEK;CORTOS;MAQUINA;ID 2;ZUSAT
SMD;DEK;DATA MATRIX DESPLAZADO ;MAQUINA;ID 2;ZUSAT
SMD;DEK;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;ZUSAT
SMD;DEK;DATA MATRIX INCORRECTO;METODO;ID 2;ZUSAT
SMD;DEK;DATA MATRIX MAL IMPRESO;MAQUINA;ID 2;ZUSAT
SMD;DEK;FALLA DE VISION ;MAQUINA;ID 2;ZUSAT
SMD;DEK;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
SMD;DEK;IMPRESION DESPLAZADA;MAQUINA;ID 2;ZUSAT
SMD;DEK;INSUFICIENCIA;MAQUINA;ID 2;ZUSAT
SMD;DEK;PANEL ABORTADO;MANO DE OBRA;ID 2;ZUSAT
SMD;DEK;PANEL ATORADO;MAQUINA;ID 2;ZUSAT
SMD;DEK;PANEL ENCIMADO;MAQUINA;ID 2;ZUSAT
SMD;DEK;PANEL QUEBRADO;MAQUINA;ID 2;ZUSAT
SMD;DEK;PASTA ALTA;MAQUINA;ID 2;ZUSAT
SMD;DEK;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;SIPLACE;ADICIONALES;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;BARRIDA;MANO DE OBRA;ID 2;ZUSAT
SMD;SIPLACE;CANTO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;COBRE EXPUESTO;MANO DE OBRA;ID 2;ZUSAT
SMD;SIPLACE;COMP INVERTIDO;METODO;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE DE CABEZA;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE ELEVADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE EQUIVOCADO;METODO;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE GIRADO ;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;COMPONENTE MAL COLOCADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;DESPLAZADOS;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;FALLA DE VISION ;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;FALTANTE;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;FEEDER DAÑADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
SMD;SIPLACE;PANEL ABORTADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;PANEL ATORADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;PANEL ENCIMADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;PANEL QUEBRADO;MAQUINA;ID 2;ZUSAT
SMD;SIPLACE;TOMBSTONE;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;BARRIDA;MANO DE OBRA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;CANTO;METODO;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;COBRE EXPUESTO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;COMPONENTE ELEVADO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;COMPONENTE GIRADO ;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;CORTOS;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;DESPLAZADOS;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;DESPLAZADOS PO GUIA CENTRAL;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PANEL ABORTADO;METODO;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PANEL ATORADO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PANEL ENCIMADO;MANO DE OBRA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PANEL QUEBRADO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PANEL QUEMADO;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;PASTA SIN REFLUIR;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;TOMBSTONE;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;UNIDAD QUEMADA;MAQUINA;ID 2;ZUSAT
SMD;HORNO DE REFLUJO;UNIDAD CAIDA EN HORNO;MAQUINA;ID 2;ZUSAT
SMD;AOI;COBRE EXPUESTO;MAQUINA;ID 2;ZUSAT
SMD;AOI;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;AOI;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;ZUSAT
SMD;AOI;FALLA DE VISION ;MAQUINA;ID 2;ZUSAT
SMD;AOI;INDICE VIEJO ;METODO;ID 2;ZUSAT
SMD;AOI;PANEL ABORTADO;MAQUINA;ID 2;ZUSAT
SMD;AOI;PANEL ATORADO;MAQUINA;ID 2;ZUSAT
SMD;AOI;PANEL ENCIMADO;MAQUINA;ID 2;ZUSAT
SMD;AOI;PANEL QUEBRADO;MAQUINA;ID 2;ZUSAT
SMD;AOI;UNIDAD CAIDA AL PISO;MAQUINA;ID 2;ZUSAT
SMD;DESPANALIZADO ;MAL DESPANELIZADA;MANO DE OBRA;ID 2;ZUSAT
SMD;DESPANALIZADO ;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;DESPANALIZADO;UNIDAD DAÑADA;MAQUINA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;UNIDAD DAÑADA;MAQUINA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;UNIDAD MAL PRENSADA;MAQUINA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;PCB DAÑADO;MAQUINA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;MANO DE OBRA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;ZUSAT
SMD;MOTOR PIN-PRESS;MOTOR MAL PRENSADO;MAQUINA;ID 2;ZUSAT
SMD;ICT;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
SMD;ICT;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;ICT;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;ZUSAT
SMD;ICT;EXCESO DE PASS-COUNT;METODO;ID 2;ZUSAT
SMD;ICT;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
SMD;ICT;SIN INTERLOCKING;MANO DE OBRA;ID 2;ZUSAT
SMD;ICT;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;ZUSAT
SMD;ICT;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;ICT;UNIDAD DAÑADA;MAQUINA;ID 2;ZUSAT
SMD;ICT;UNIDAD GOLPEADA;METODO;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;COMPONENTE FRACTURADO;METODO;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;CONTAMINACION;MAQUINA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;EXCESO DE PASS-COUNT;METODO;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;SIN INTERLOCKING;MAQUINA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;UNIDAD DAÑADA;MANO DE OBRA;ID 2;ZUSAT
SMD;PRUEBA FUNCIONAL;UNIDAD GOLPEADA;METODO;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;CAMBIO DE INGENIERIA ;METODO;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;CAMBIO DE LAYOUT;METODO;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;MASCARA ABIERTA;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;MASCARA QUEBRADA;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;LENTE RAYADA;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;MASCARA DAÑADA ;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;ETIQUETA ILEGIBLE;MAQUINA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;ETIQUETA INCORRECTA;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;ETIQUETA MAL IMPRESO;MAQUINA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;DEFECTO COSMETICO;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;MAL FLUJO;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CALIBRACION DE IMPRESORA ;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE INGENIERIA ;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE SOFTWARE;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;COMPONENTE FRACTURADO;MAQUINA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;DATA MATRIX ILEGIBLE;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;ERROR DE FLLUJO;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;FALLA FUNCIONAL;MAQUINA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MATERIAL OBSOLETO;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRA DE ORO DAÑADA ;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRAS CADUCAS;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;EXCESO DE PASS-COUNT;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN EVIDENCIA DE PIN ;MAQUINA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN PRUEBA ANTERIOR;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DAÑADA;MAQUINA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DE PRUEBAS ;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA ;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA ABIERTA;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA QUEBRADA;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA RAYADA;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCAZA DAÑADA ;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL FLUJO;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;EMPAQUE;SIN PRUEBA ANTERIOR;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;EMPAQUE;EXCESO DE PASS-COUNT;METODO;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;EMPAQUE;MAL MANEJO;MANO DE OBRA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;EMPAQUE;NO LEE DATA MATRIZ;MAQUINA;ID 2;ZUSAT
BACKEND/ENSAMBLE FINAL;EMPAQUE;UNIDAD CAIDA AL PISO;METODO;ID 2;ZUSAT
DIAGNOSTICO ;RETRABAJO;RETRABAJO;MANO DE OBRA;ID 2;ZUSAT
